timestamp_unix,datetime_utc,labels,value
1774003095,2026-03-20T10:38:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",26
1774003110,2026-03-20T10:38:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",26
1774003125,2026-03-20T10:38:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",26
1774003140,2026-03-20T10:39:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",26
1774003155,2026-03-20T10:39:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",26
1774003170,2026-03-20T10:39:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",26
1774003185,2026-03-20T10:39:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",26
1774003200,2026-03-20T10:40:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",27
1774003215,2026-03-20T10:40:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",625
1774003230,2026-03-20T10:40:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",27
1774003245,2026-03-20T10:40:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",27
1774003260,2026-03-20T10:41:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",28
1774003275,2026-03-20T10:41:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003290,2026-03-20T10:41:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003305,2026-03-20T10:41:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003320,2026-03-20T10:42:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003335,2026-03-20T10:42:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003350,2026-03-20T10:42:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003365,2026-03-20T10:42:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003380,2026-03-20T10:43:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003395,2026-03-20T10:43:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003410,2026-03-20T10:43:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003425,2026-03-20T10:43:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",30
1774003440,2026-03-20T10:44:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",33
1774003455,2026-03-20T10:44:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",35
1774003470,2026-03-20T10:44:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",38
1774003485,2026-03-20T10:44:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",44
1774003500,2026-03-20T10:45:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",48
1774003515,2026-03-20T10:45:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",49
1774003530,2026-03-20T10:45:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",49
1774003545,2026-03-20T10:45:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",49
1774003560,2026-03-20T10:46:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",49
1774003575,2026-03-20T10:46:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",49
1774003590,2026-03-20T10:46:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",50
1774003605,2026-03-20T10:46:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",51
1774003620,2026-03-20T10:47:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003635,2026-03-20T10:47:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003650,2026-03-20T10:47:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003665,2026-03-20T10:47:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003680,2026-03-20T10:48:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003695,2026-03-20T10:48:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003710,2026-03-20T10:48:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003725,2026-03-20T10:48:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003740,2026-03-20T10:49:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003755,2026-03-20T10:49:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003770,2026-03-20T10:49:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003785,2026-03-20T10:49:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003800,2026-03-20T10:50:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003815,2026-03-20T10:50:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003830,2026-03-20T10:50:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003845,2026-03-20T10:50:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003860,2026-03-20T10:51:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003875,2026-03-20T10:51:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003890,2026-03-20T10:51:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003905,2026-03-20T10:51:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003920,2026-03-20T10:52:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003935,2026-03-20T10:52:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",53
1774003950,2026-03-20T10:52:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",54
1774003965,2026-03-20T10:52:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",55
1774003980,2026-03-20T10:53:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",55
1774003995,2026-03-20T10:53:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",56
1774004010,2026-03-20T10:53:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",56
1774004025,2026-03-20T10:53:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",57
1774004040,2026-03-20T10:54:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",57
1774004055,2026-03-20T10:54:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774004070,2026-03-20T10:54:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774004085,2026-03-20T10:54:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005045,2026-03-20T11:10:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005060,2026-03-20T11:11:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005075,2026-03-20T11:11:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005090,2026-03-20T11:11:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005105,2026-03-20T11:11:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005120,2026-03-20T11:12:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005135,2026-03-20T11:12:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005165,2026-03-20T11:12:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005180,2026-03-20T11:13:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005210,2026-03-20T11:13:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005225,2026-03-20T11:13:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005255,2026-03-20T11:14:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005270,2026-03-20T11:14:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005285,2026-03-20T11:14:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005300,2026-03-20T11:15:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005315,2026-03-20T11:15:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005330,2026-03-20T11:15:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005345,2026-03-20T11:15:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005360,2026-03-20T11:16:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005375,2026-03-20T11:16:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005390,2026-03-20T11:16:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005405,2026-03-20T11:16:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005420,2026-03-20T11:17:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005435,2026-03-20T11:17:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005450,2026-03-20T11:17:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005465,2026-03-20T11:17:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005480,2026-03-20T11:18:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",59
1774005495,2026-03-20T11:18:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",61
1774005510,2026-03-20T11:18:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",61
1774005525,2026-03-20T11:18:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",61
1774005540,2026-03-20T11:19:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",61
1774005555,2026-03-20T11:19:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",63
1774005570,2026-03-20T11:19:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",63
1774005585,2026-03-20T11:19:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",64
1774005600,2026-03-20T11:20:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",67
1774005615,2026-03-20T11:20:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",67
1774005630,2026-03-20T11:20:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",68
1774005645,2026-03-20T11:20:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",68
1774005660,2026-03-20T11:21:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",68
1774005675,2026-03-20T11:21:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",72
1774005690,2026-03-20T11:21:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",74
1774005705,2026-03-20T11:21:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",76
1774005720,2026-03-20T11:22:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",76
1774005735,2026-03-20T11:22:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",77
1774005750,2026-03-20T11:22:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",78
1774005765,2026-03-20T11:22:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",79
1774005780,2026-03-20T11:23:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",79
1774005795,2026-03-20T11:23:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",80
1774005810,2026-03-20T11:23:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",80
1774005825,2026-03-20T11:23:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",81
1774005840,2026-03-20T11:24:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",81
1774005855,2026-03-20T11:24:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",82
1774005870,2026-03-20T11:24:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",82
1774005885,2026-03-20T11:24:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",83
1774005900,2026-03-20T11:25:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",83
1774005915,2026-03-20T11:25:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",84
1774005930,2026-03-20T11:25:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",84
1774005945,2026-03-20T11:25:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",85
1774005960,2026-03-20T11:26:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",85
1774005975,2026-03-20T11:26:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",86
1774005990,2026-03-20T11:26:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",86
1774006005,2026-03-20T11:26:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",87
1774006020,2026-03-20T11:27:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",87
1774006035,2026-03-20T11:27:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",88
1774006050,2026-03-20T11:27:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",88
1774006065,2026-03-20T11:27:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",90
1774006080,2026-03-20T11:28:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",92
1774006095,2026-03-20T11:28:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",92
1774006110,2026-03-20T11:28:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",93
1774006125,2026-03-20T11:28:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",94
1774006140,2026-03-20T11:29:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",96
1774006155,2026-03-20T11:29:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",98
1774006170,2026-03-20T11:29:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",101
1774006185,2026-03-20T11:29:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",102
1774006200,2026-03-20T11:30:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",104
1774006215,2026-03-20T11:30:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",108
1774006230,2026-03-20T11:30:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",109
1774006245,2026-03-20T11:30:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",110
1774006260,2026-03-20T11:31:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",110
1774006275,2026-03-20T11:31:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",113
1774006290,2026-03-20T11:31:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",114
1774006305,2026-03-20T11:31:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",114
1774006320,2026-03-20T11:32:00Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",114
1774006335,2026-03-20T11:32:15Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",114
1774006350,2026-03-20T11:32:30Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",114
1774006365,2026-03-20T11:32:45Z,"{""__name__"": ""fivegs_smffunction_sm_n4sessionreport"", ""instance"": ""192.168.50.4:9090"", ""job"": ""open5gs-smf""}",114
